REGINA HUDA SCHOOL INC (898236922RR0001)
"Reporting Period","Donee Name","City","Prov","Reported Amount ($)","Gifts In Kind ($)"
2021,"ISLAMIC SOCIETY OF REGINA","REGINA","SK",5000,0
